"","datetime","temp","do","do_sat","lux","par_est"
"329",2024-05-24 23:40:00,5.736,9.128,72.841949,0,0
"330",2024-05-24 23:50:00,5.706,9.122,72.738431,0,0
"331",NA,5.706,9.117,72.698561,0,0
"332",2024-05-25 00:10:00,5.746,9.126,72.844545,0,0
"333",2024-05-25 00:20:00,5.795,9.154,73.159268,0,0
"334",2024-05-25 00:30:00,5.874,9.15,73.274378,0,0
"335",2024-05-25 00:40:00,5.805,9.138,73.049984,0,0
"336",2024-05-25 00:50:00,5.706,9.123,72.746405,0,0
"337",2024-05-25 01:00:00,5.864,9.142,73.191707,0,0
"338",2024-05-25 01:10:00,5.903,9.134,73.200164,0,0
"339",2024-05-25 01:20:00,5.874,9.14,73.194296,0,0
"340",2024-05-25 01:30:00,5.854,9.134,73.10907,0,0
"341",2024-05-25 01:40:00,5.854,9.133,73.101066,0,0
"342",2024-05-25 01:50:00,5.825,9.118,72.927202,0,0
"343",2024-05-25 02:00:00,5.825,9.116,72.911205,0,0
"344",2024-05-25 02:10:00,5.844,9.112,72.914439,0,0
"345",2024-05-25 02:20:00,5.834,9.106,72.847898,0,0
"346",2024-05-25 02:30:00,5.844,9.104,72.850423,0,0
"347",2024-05-25 02:40:00,5.805,9.13,72.986031,0,0
"348",2024-05-25 02:50:00,5.805,9.113,72.850132,0,0
"349",2024-05-25 03:00:00,5.834,9.116,72.927898,0,0
"350",2024-05-25 03:10:00,5.933,9.136,73.271991,0,0
"351",2024-05-25 03:20:00,5.923,9.135,73.245372,0,0
"352",2024-05-25 03:30:00,5.913,9.123,73.130582,0,0
"353",2024-05-25 03:40:00,5.893,9.12,73.069403,0,0
"354",2024-05-25 03:50:00,5.854,9.12,72.997013,0,0
"355",2024-05-25 04:00:00,5.844,9.118,72.962451,0,0
"356",2024-05-25 04:10:00,5.834,9.113,72.903898,0,0
"357",2024-05-25 04:20:00,5.844,9.125,73.018465,0,0
"358",2024-05-25 04:30:00,5.884,9.136,73.180859,0,0
"359",2024-05-25 04:40:00,5.884,9.142,73.22892,0,0
"360",2024-05-25 04:50:00,5.933,9.13,73.223871,0,0
"361",2024-05-25 05:00:00,5.903,9.152,73.344417,0,0
"362",2024-05-25 05:10:00,5.972,9.14,73.37666,0,0
"363",2024-05-25 05:20:00,6.04,9.157,73.639984,0,0
"364",2024-05-25 05:30:00,6.05,9.159,73.67473,0,0
"365",2024-05-25 05:40:00,6.138,9.166,73.895453,2,0.037
"366",2024-05-25 05:50:00,6.197,9.146,73.844263,9,0.1665
"367",2024-05-25 06:00:00,6.177,9.144,73.790814,38,0.703
"368",2024-05-25 06:10:00,6.158,9.151,73.811844,76,1.406
